"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-7","EMP","MEN","THND_PER","Q","2008-Q4",187123.4,"E"
"G-7","EMP","MEN","THND_PER","Q","2009-Q1",184281.5,"E"
"G-7","EMP","MEN","THND_PER","Q","2009-Q2",182552.4,"E"
"G-7","EMP","MEN","THND_PER","Q","2009-Q3",181658,"E"
"G-7","EMP","MEN","THND_PER","Q","2009-Q4",181194.6,"E"
"G-7","EMP","MEN","THND_PER","Q","2010-Q1",180687.5,"E"
"G-7","EMP","MEN","THND_PER","Q","2010-Q2",181571.8,"E"
"G-7","EMP","MEN","THND_PER","Q","2010-Q3",182014.4,"E"
"G-7","EMP","MEN","THND_PER","Q","2010-Q4",181901.9,"E"
"G-7","EMP","MEN","THND_PER","Q","2011-Q1",182593.7,"E"
"G-7","EMP","MEN","THND_PER","Q","2011-Q2",182886,"E"
"G-7","EMP","MEN","THND_PER","Q","2011-Q3",183012.3,"E"
"G-7","EMP","MEN","THND_PER","Q","2011-Q4",183677.4,"E"
"G-7","EMP","MEN","THND_PER","Q","2012-Q1",183904.9,"E"
"G-7","EMP","MEN","THND_PER","Q","2012-Q2",184270.8,"E"
"G-7","EMP","MEN","THND_PER","Q","2012-Q3",184624.8,"E"
"G-7","EMP","MEN","THND_PER","Q","2012-Q4",185090.3,"E"
"G-7","EMP","MEN","THND_PER","Q","2013-Q1",184773,"E"
"G-7","EMP","MEN","THND_PER","Q","2013-Q2",185235.1,"E"
"G-7","EMP","MEN","THND_PER","Q","2013-Q3",185365.6,"E"
"G-7","EMP","MEN","THND_PER","Q","2013-Q4",185697.6,"E"
"G-7","EMP","MEN","THND_PER","Q","2014-Q1",186614.5,"E"
"G-7","EMP","MEN","THND_PER","Q","2014-Q2",187271,"E"
"G-7","EMP","MEN","THND_PER","Q","2014-Q3",188089.1,"E"
"G-7","EMP","MEN","THND_PER","Q","2014-Q4",188460.2,"E"
"G-7","EMP","MEN","THND_PER","Q","2015-Q1",189195,"E"
"G-7","EMP","MEN","THND_PER","Q","2015-Q2",189313.5,"E"
"G-7","EMP","MEN","THND_PER","Q","2015-Q3",189975,"E"
"G-7","EMP","MEN","THND_PER","Q","2015-Q4",190506.5,"E"
"G-7","EMP","MEN","THND_PER","Q","2016-Q1",191825.8,"E"
"G-7","EMP","MEN","THND_PER","Q","2016-Q2",192326.5,"E"
"G-7","EMP","MEN","THND_PER","Q","2016-Q3",192741.7,"E"
"G-7","EMP","MEN","THND_PER","Q","2016-Q4",192976.5,"E"
"G-7","EMP","MEN","THND_PER","Q","2017-Q1",193491,"E"
"G-7","EMP","MEN","THND_PER","Q","2017-Q2",194184.1,"E"
"G-7","EMP","MEN","THND_PER","Q","2017-Q3",194711.7,"E"
"G-7","EMP","MEN","THND_PER","Q","2017-Q4",194779.8,"E"
"G-7","EMP","MEN","THND_PER","Q","2018-Q1",196312.4,"E"
"G-7","EMP","MEN","THND_PER","Q","2018-Q2",196738.6,"E"
"G-7","EMP","MEN","THND_PER","Q","2018-Q3",196627.5,"E"
"G-7","EMP","MEN","THND_PER","Q","2018-Q4",197200.8,"E"
"G-7","EMP","MEN","THND_PER","Q","2019-Q1",197642.4,"E"
"G-7","EMP","MEN","THND_PER","Q","2019-Q2",198040.1,"E"
"G-7","EMP","MEN","THND_PER","Q","2019-Q3",198289.8,"E"
"G-7","EMP","MEN","THND_PER","Q","2019-Q4",198980.6,"E"
"G-7","EMP","MEN","THND_PER","Q","2020-Q1",197929.9,"E"
"G-7","EMP","MEN","THND_PER","Q","2020-Q2",185785,"E"
"G-7","EMP","MEN","THND_PER","Q","2020-Q3",190401.7,"E"
"G-7","EMP","MEN","THND_PER","Q","2020-Q4",192316.1,"E"
"G-7","EMP","MEN","THND_PER","Q","2021-Q1",192252.9,"E"
"G-7","EMP","MEN","THND_PER","Q","2021-Q2",193240.5,"E"
"G-7","EMP","MEN","THND_PER","Q","2021-Q3",194844.4,"E"
"G-7","EMP","MEN","THND_PER","Q","2021-Q4",196052,"E"
"G-7","EMP","MEN","THND_PER","Q","2022-Q1",198679.8,"E"
"G-7","EMP","MEN","THND_PER","Q","2022-Q2",199253.3,"E"
"G-7","EMP","TOT","THND_PER","Q","2003-Q1",326688.1,"E"
"G-7","EMP","TOT","THND_PER","Q","2003-Q2",327187.9,"E"
"G-7","EMP","TOT","THND_PER","Q","2003-Q3",327193.1,"E"
"G-7","EMP","TOT","THND_PER","Q","2003-Q4",328068.5,"E"
"G-7","EMP","TOT","THND_PER","Q","2004-Q1",328674.3,"E"
"G-7","EMP","TOT","THND_PER","Q","2004-Q2",329593.6,"E"
"G-7","EMP","TOT","THND_PER","Q","2004-Q3",330501.3,"E"
"G-7","EMP","TOT","THND_PER","Q","2004-Q4",331352.6,"E"
"G-7","EMP","TOT","THND_PER","Q","2005-Q1",332382.7,"E"
"G-7","EMP","TOT","THND_PER","Q","2005-Q2",333642.9,"E"
"G-7","EMP","TOT","THND_PER","Q","2005-Q3",334819.8,"E"
"G-7","EMP","TOT","THND_PER","Q","2005-Q4",335179.8,"E"
"G-7","EMP","TOT","THND_PER","Q","2006-Q1",337080.6,"E"
"G-7","EMP","TOT","THND_PER","Q","2006-Q2",338268.5,"E"
"G-7","EMP","TOT","THND_PER","Q","2006-Q3",339328.1,"E"
"G-7","EMP","TOT","THND_PER","Q","2006-Q4",340959.1,"E"
"G-7","EMP","TOT","THND_PER","Q","2007-Q1",341760.6,"E"
"G-7","EMP","TOT","THND_PER","Q","2007-Q2",342495.1,"E"
"G-7","EMP","TOT","THND_PER","Q","2007-Q3",343233.6,"E"
"G-7","EMP","TOT","THND_PER","Q","2007-Q4",344109,"E"
"G-7","EMP","TOT","THND_PER","Q","2008-Q1",344331.8,"E"
"G-7","EMP","TOT","THND_PER","Q","2008-Q2",344182.2,"E"
"G-7","EMP","TOT","THND_PER","Q","2008-Q3",343648,"E"
"G-7","EMP","TOT","THND_PER","Q","2008-Q4",342279.7,"E"
"G-7","EMP","TOT","THND_PER","Q","2009-Q1",338264.1,"E"
"G-7","EMP","TOT","THND_PER","Q","2009-Q2",335936.4,"E"
"G-7","EMP","TOT","THND_PER","Q","2009-Q3",334672.3,"E"
"G-7","EMP","TOT","THND_PER","Q","2009-Q4",334071.9,"E"
"G-7","EMP","TOT","THND_PER","Q","2010-Q1",333466.3,"E"
"G-7","EMP","TOT","THND_PER","Q","2010-Q2",334315.7,"E"
"G-7","EMP","TOT","THND_PER","Q","2010-Q3",335066.3,"E"
"G-7","EMP","TOT","THND_PER","Q","2010-Q4",334960.8,"E"
"G-7","EMP","TOT","THND_PER","Q","2011-Q1",335866.5,"E"
"G-7","EMP","TOT","THND_PER","Q","2011-Q2",336103.8,"E"
"G-7","EMP","TOT","THND_PER","Q","2011-Q3",336444.3,"E"
"G-7","EMP","TOT","THND_PER","Q","2011-Q4",337636.9,"E"
"G-7","EMP","TOT","THND_PER","Q","2012-Q1",338529.8,"E"
"G-7","EMP","TOT","THND_PER","Q","2012-Q2",339398.2,"E"
"G-7","EMP","TOT","THND_PER","Q","2012-Q3",340193.7,"E"
"G-7","EMP","TOT","THND_PER","Q","2012-Q4",341181.9,"E"
"G-7","EMP","TOT","THND_PER","Q","2013-Q1",341056.5,"E"
"G-7","EMP","TOT","THND_PER","Q","2013-Q2",342035.5,"E"
"G-7","EMP","TOT","THND_PER","Q","2013-Q3",342834.7,"E"
"G-7","EMP","TOT","THND_PER","Q","2013-Q4",343397.8,"E"
"G-7","EMP","TOT","THND_PER","Q","2014-Q1",345311.1,"E"
"G-7","EMP","TOT","THND_PER","Q","2014-Q2",346433.9,"E"
"G-7","EMP","TOT","THND_PER","Q","2014-Q3",347456,"E"
"G-7","EMP","TOT","THND_PER","Q","2014-Q4",348711.8,"E"
"G-7","EMP","TOT","THND_PER","Q","2015-Q1",349811.1,"E"
"G-7","EMP","TOT","THND_PER","Q","2015-Q2",350415.2,"E"
"G-7","EMP","TOT","THND_PER","Q","2015-Q3",351377,"E"
"G-7","EMP","TOT","THND_PER","Q","2015-Q4",352648.3,"E"
"G-7","EMP","TOT","THND_PER","Q","2016-Q1",355139.2,"E"
"G-7","EMP","TOT","THND_PER","Q","2016-Q2",355844.3,"E"
"G-7","EMP","TOT","THND_PER","Q","2016-Q3",357049.5,"E"
"G-7","EMP","TOT","THND_PER","Q","2016-Q4",357579.6,"E"
"G-7","EMP","TOT","THND_PER","Q","2017-Q1",358667.2,"E"
"G-7","EMP","TOT","THND_PER","Q","2017-Q2",360286.2,"E"
"G-7","EMP","TOT","THND_PER","Q","2017-Q3",361560.4,"E"
"G-7","EMP","TOT","THND_PER","Q","2017-Q4",361840.3,"E"
"G-7","EMP","TOT","THND_PER","Q","2018-Q1",364293.9,"E"
"G-7","EMP","TOT","THND_PER","Q","2018-Q2",365510.1,"E"
"G-7","EMP","TOT","THND_PER","Q","2018-Q3",365970.8,"E"
"G-7","EMP","TOT","THND_PER","Q","2018-Q4",367166.8,"E"
"G-7","EMP","TOT","THND_PER","Q","2019-Q1",368200.8,"E"
"G-7","EMP","TOT","THND_PER","Q","2019-Q2",369117.3,"E"
"G-7","EMP","TOT","THND_PER","Q","2019-Q3",369952.8,"E"
"G-7","EMP","TOT","THND_PER","Q","2019-Q4",371497.6,"E"
"G-7","EMP","TOT","THND_PER","Q","2020-Q1",369979.1,"E"
"G-7","EMP","TOT","THND_PER","Q","2020-Q2",344789.3,"E"
"G-7","EMP","TOT","THND_PER","Q","2020-Q3",354693.6,"E"
"G-7","EMP","TOT","THND_PER","Q","2020-Q4",359258.2,"E"
"G-7","EMP","TOT","THND_PER","Q","2021-Q1",359145.9,"E"
"G-7","EMP","TOT","THND_PER","Q","2021-Q2",361185.1,"E"
"G-7","EMP","TOT","THND_PER","Q","2021-Q3",364279.7,"E"
"G-7","EMP","TOT","THND_PER","Q","2021-Q4",366438.1,"E"
"G-7","EMP","TOT","THND_PER","Q","2022-Q1",370514.6,"E"
"G-7","EMP","TOT","THND_PER","Q","2022-Q2",372202.7,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2003-Q1",146324.1,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2003-Q2",146649.9,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2003-Q3",146587.5,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2003-Q4",146733,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2004-Q1",147362.4,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2004-Q2",147948.4,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2004-Q3",148357.2,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2004-Q4",148733.6,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2005-Q1",149205.6,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2005-Q2",149537,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2005-Q3",150070.5,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2005-Q4",150225.6,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2006-Q1",151193.7,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2006-Q2",151836,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2006-Q3",152486.3,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2006-Q4",153293.8,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2007-Q1",153503.5,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2007-Q2",153843.8,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2007-Q3",154464.3,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2007-Q4",155063.5,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2008-Q1",155136.2,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2008-Q2",155339.6,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2008-Q3",155245.5,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2008-Q4",155150.3,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2009-Q1",153985.6,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2009-Q2",153404.4,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2009-Q3",153017.6,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2009-Q4",152877,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2010-Q1",152782.2,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2010-Q2",152770.6,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2010-Q3",153071.5,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2010-Q4",153061.9,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2011-Q1",153269.8,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2011-Q2",153231.1,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2011-Q3",153438.8,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2011-Q4",153952.9,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2012-Q1",154621.5,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2012-Q2",155147.4,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2012-Q3",155579.2,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2012-Q4",156091.3,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2013-Q1",156282.8,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2013-Q2",156820.1,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2013-Q3",157476.1,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2013-Q4",157699.6,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2014-Q1",158702.9,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2014-Q2",159176.9,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2014-Q3",159367.3,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2014-Q4",160258.6,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2015-Q1",160636.1,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2015-Q2",161118.4,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2015-Q3",161405.3,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2015-Q4",162138.5,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2016-Q1",163316.5,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2016-Q2",163517.8,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2016-Q3",164307.5,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2016-Q4",164606.4,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2017-Q1",165175.9,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2017-Q2",166099,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2017-Q3",166852,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2017-Q4",167056.9,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2018-Q1",167991.5,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2018-Q2",168771.6,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2018-Q3",169343.3,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2018-Q4",169973.3,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2019-Q1",170555.1,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2019-Q2",171073.8,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2019-Q3",171670,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2019-Q4",172520.1,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2020-Q1",172052.2,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2020-Q2",158998,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2020-Q3",164292.2,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2020-Q4",166948.7,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2021-Q1",166899.8,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2021-Q2",167937.9,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2021-Q3",169439,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2021-Q4",170386.1,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2022-Q1",171834.4,"E"
"G-7","EMP","WOMEN","THND_PER","Q","2022-Q2",172939.7,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2005-Q1",76.06461,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2005-Q2",76.20491,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2005-Q3",76.34714,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2005-Q4",76.34247,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2006-Q1",76.53514,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2006-Q2",76.69472,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2006-Q3",76.78938,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2006-Q4",76.88202,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2007-Q1",76.96428,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2007-Q2",77.05323,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2007-Q3",76.99686,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2007-Q4",76.98063,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2008-Q1",76.91421,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2008-Q2",76.77077,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2008-Q3",76.47834,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2008-Q4",75.84861,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2009-Q1",74.32072,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2009-Q2",73.49985,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2009-Q3",73.12325,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2009-Q4",72.84905,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2010-Q1",72.82706,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2010-Q2",73.03368,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2010-Q3",73.14014,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2010-Q4",73.08895,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2011-Q1",73.30167,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2011-Q2",73.33533,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2011-Q3",73.28709,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2011-Q4",73.4594,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2012-Q1",73.5176,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2012-Q2",73.62693,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2012-Q3",73.72395,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2012-Q4",73.86485,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2013-Q1",73.65918,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2013-Q2",73.74178,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2013-Q3",73.74905,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2013-Q4",73.89378,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2014-Q1",74.06695,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2014-Q2",74.29029,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2014-Q3",74.54557,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2014-Q4",74.66962,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2015-Q1",74.75851,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2015-Q2",74.78115,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2015-Q3",74.94798,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2015-Q4",75.09357,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2016-Q1",75.33182,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2016-Q2",75.4698,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2016-Q3",75.5245,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2016-Q4",75.63131,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2017-Q1",75.76578,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2017-Q2",76.06103,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2017-Q3",76.14239,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2017-Q4",76.30708,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2018-Q1",76.57271,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2018-Q2",76.74553,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2018-Q3",76.73832,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2018-Q4",76.8803,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2019-Q1",76.95419,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2019-Q2",77.16416,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2019-Q3",77.16874,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2019-Q4",77.28756,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2020-Q1",76.86195,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2020-Q2",72.38532,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2020-Q3",74.04865,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2020-Q4",74.79082,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2021-Q1",75.12815,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2021-Q2",75.6544,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2021-Q3",76.26064,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2021-Q4",76.76839,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2022-Q1",77.10896,"E"
"G-7","EMP","MEN","PC_WKGPOP","Q","2022-Q2",77.37603,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2005-Q1",68.79913,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2005-Q2",68.89642,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2005-Q3",69.06071,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2005-Q4",69.04821,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2006-Q1",69.29044,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2006-Q2",69.47423,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2006-Q3",69.61803,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2006-Q4",69.77222,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2007-Q1",69.80927,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2007-Q2",69.85993,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2007-Q3",69.9074,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2007-Q4",69.97312,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2008-Q1",69.97243,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2008-Q2",69.88802,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2008-Q3",69.66084,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2008-Q4",69.3055,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2009-Q1",68.15786,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2009-Q2",67.64384,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2009-Q3",67.34073,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2009-Q4",67.09519,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2010-Q1",67.11006,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2010-Q2",67.18514,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2010-Q3",67.26909,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2010-Q4",67.16991,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2011-Q1",67.3817,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2011-Q2",67.42225,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2011-Q3",67.39408,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2011-Q4",67.46169,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2012-Q1",67.47012,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2012-Q2",67.63243,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2012-Q3",67.7212,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2012-Q4",67.87538,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2013-Q1",67.82265,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2013-Q2",67.92757,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2013-Q3",68.05978,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2013-Q4",68.12769,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2014-Q1",68.38489,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2014-Q2",68.59329,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2014-Q3",68.72862,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2014-Q4",68.93034,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2015-Q1",68.99258,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2015-Q2",69.098,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2015-Q3",69.20417,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2015-Q4",69.40191,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2016-Q1",69.69515,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2016-Q2",69.7725,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2016-Q3",69.94415,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2016-Q4",70.07117,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2017-Q1",70.28254,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2017-Q2",70.55966,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2017-Q3",70.73843,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2017-Q4",70.87865,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2018-Q1",71.12695,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2018-Q2",71.3114,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2018-Q3",71.44202,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2018-Q4",71.60834,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2019-Q1",71.76637,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2019-Q2",71.9633,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2019-Q3",72.06833,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2019-Q4",72.23947,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2020-Q1",71.88087,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2020-Q2",67.13609,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2020-Q3",69.09302,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2020-Q4",69.92593,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2021-Q1",70.2132,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2021-Q2",70.72722,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2021-Q3",71.43266,"E"
"G-7","EMP","TOT","PC_WKGPOP","Q","2021-Q4",71.91247,"E"
